Date,Open,High,Low,Close,Adj Close,Volume
28-06-2017,"2,553.03","2,603.98","2,484.42","2,574.79","2,574.79","1,18,38,69,952"
27-06-2017,"2,478.45","2,552.45","2,332.99","2,552.45","2,552.45","1,48,97,89,952"
26-06-2017,"2,590.57","2,615.25","2,376.29","2,478.45","2,478.45","1,66,32,80,000"
25-06-2017,"2,607.25","2,682.26","2,552.12","2,589.41","2,589.41","1,16,11,00,032"
24-06-2017,"2,738.52","2,757.94","2,583.19","2,608.72","2,608.72","98,27,50,016"
23-06-2017,"2,707.34","2,765.17","2,706.37","2,744.91","2,744.91","96,13,18,976"
22-06-2017,"2,691.03","2,723.74","2,642.36","2,705.41","2,705.41","1,09,79,39,968"
21-06-2017,"2,709.43","2,772.01","2,660.40","2,689.10","2,689.10","1,62,65,79,968"
20-06-2017,"2,591.26","2,763.45","2,589.82","2,721.79","2,721.79","1,85,41,89,952"
19-06-2017,"2,549.03","2,662.85","2,549.03","2,589.60","2,589.60","1,44,68,40,064"
18-06-2017,"2,655.35","2,662.10","2,516.33","2,548.29","2,548.29","1,17,86,59,968"
17-06-2017,"2,514.01","2,685.19","2,484.96","2,655.88","2,655.88","1,53,45,09,952"
16-06-2017,"2,469.57","2,539.92","2,385.15","2,518.56","2,518.56","1,19,51,90,016"
15-06-2017,"2,499.58","2,534.71","2,212.96","2,464.58","2,464.58","2,02,62,59,968"
14-06-2017,"2,716.88","2,786.83","2,412.94","2,506.37","2,506.37","1,69,65,60,000"
13-06-2017,"2,680.91","2,789.04","2,650.38","2,717.02","2,717.02","1,78,12,00,000"
12-06-2017,"2,953.22","2,997.26","2,518.56","2,659.63","2,659.63","2,56,95,30,112"
11-06-2017,"2,942.41","2,996.60","2,840.53","2,958.11","2,958.11","1,75,24,00,000"
10-06-2017,"2,828.14","2,950.99","2,746.55","2,947.71","2,947.71","2,01,88,89,984"
09-06-2017,"2,807.44","2,901.71","2,795.62","2,823.81","2,823.81","1,34,89,50,016"
08-06-2017,"2,720.49","2,815.30","2,670.95","2,805.62","2,805.62","1,28,11,70,048"
07-06-2017,"2,869.38","2,869.38","2,700.56","2,732.16","2,732.16","1,51,77,09,952"
06-06-2017,"2,690.84","2,999.91","2,690.84","2,863.20","2,863.20","2,08,96,09,984"
05-06-2017,"2,512.40","2,686.81","2,510.22","2,686.81","2,686.81","1,36,93,09,952"
04-06-2017,"2,547.79","2,585.89","2,452.54","2,511.81","2,511.81","1,35,51,20,000"
03-06-2017,"2,493.72","2,581.91","2,423.57","2,515.35","2,515.35","1,51,49,50,016"
02-06-2017,"2,404.03","2,488.55","2,373.32","2,488.55","2,488.55","1,31,70,30,016"
01-06-2017,"2,288.33","2,448.39","2,288.33","2,407.88","2,407.88","1,65,31,80,032"
31-05-2017,"2,187.19","2,311.08","2,145.57","2,286.41","2,286.41","1,54,48,29,952"
30-05-2017,"2,255.36","2,301.96","2,124.57","2,175.47","2,175.47","1,44,39,70,048"
29-05-2017,"2,159.43","2,307.05","2,107.17","2,255.61","2,255.61","99,46,25,024"
28-05-2017,"2,054.08","2,267.34","2,054.08","2,155.80","2,155.80","1,14,71,39,968"
27-05-2017,"2,196.27","2,260.20","1,855.83","2,038.87","2,038.87","1,70,04,80,000"
26-05-2017,"2,320.89","2,573.79","2,071.99","2,202.42","2,202.42","1,76,34,80,064"
25-05-2017,"2,446.24","2,763.71","2,285.30","2,304.98","2,304.98","2,40,67,00,032"
24-05-2017,"2,321.37","2,523.72","2,321.37","2,443.64","2,443.64","1,72,53,79,968"
23-05-2017,"2,191.56","2,320.82","2,178.50","2,320.42","2,320.42","1,37,87,49,952"
22-05-2017,"2,043.19","2,303.90","2,017.87","2,173.40","2,173.40","1,94,22,20,032"
21-05-2017,"2,067.03","2,119.08","2,037.50","2,041.20","2,041.20","1,14,78,59,968"
20-05-2017,"1,984.24","2,084.73","1,974.92","2,084.73","2,084.73","96,13,36,000"
19-05-2017,"1,897.37","2,004.52","1,890.25","1,987.71","1,987.71","1,15,72,89,984"
18-05-2017,"1,818.70","1,904.48","1,807.12","1,888.65","1,888.65","89,43,21,024"
17-05-2017,"1,726.73","1,864.05","1,661.91","1,839.09","1,839.09","1,06,47,29,984"
16-05-2017,"1,741.70","1,785.94","1,686.54","1,734.45","1,734.45","95,90,44,992"
15-05-2017,"1,808.44","1,812.80","1,708.54","1,738.43","1,738.43","73,15,29,024"
14-05-2017,"1,800.86","1,831.42","1,776.62","1,808.91","1,808.91","43,71,96,000"
13-05-2017,"1,723.12","1,812.99","1,651.08","1,804.91","1,804.91","57,96,35,008"
12-05-2017,"1,845.76","1,856.15","1,694.01","1,724.24","1,724.24","74,09,84,000"
11-05-2017,"1,780.37","1,873.93","1,755.35","1,848.57","1,848.57","79,94,89,984"
10-05-2017,"1,756.52","1,788.44","1,719.10","1,787.13","1,787.13","91,57,23,008"
09-05-2017,"1,723.89","1,833.49","1,716.30","1,755.36","1,755.36","1,16,79,20,000"
08-05-2017,"1,596.92","1,723.35","1,596.92","1,723.35","1,723.35","1,34,03,20,000"
07-05-2017,"1,579.47","1,596.72","1,559.76","1,596.71","1,596.71","1,08,00,29,952"
06-05-2017,"1,556.81","1,578.80","1,542.50","1,578.80","1,578.80","58,25,29,984"
05-05-2017,"1,540.87","1,618.03","1,530.31","1,555.45","1,555.45","94,60,35,968"
04-05-2017,"1,490.72","1,608.91","1,490.72","1,537.67","1,537.67","93,35,48,992"
03-05-2017,"1,453.78","1,492.77","1,447.49","1,490.09","1,490.09","58,37,95,968"
02-05-2017,"1,421.03","1,473.90","1,415.69","1,452.82","1,452.82","47,73,37,984"
01-05-2017,"1,348.30","1,434.32","1,348.30","1,421.60","1,421.60","71,36,24,000"
30-04-2017,"1,321.87","1,347.91","1,314.92","1,347.89","1,347.89","41,31,15,008"
29-04-2017,"1,317.84","1,327.20","1,315.21","1,321.79","1,321.79","42,27,05,984"
28-04-2017,"1,317.74","1,331.28","1,292.37","1,316.48","1,316.48","52,74,88,992"
27-04-2017,"1,281.88","1,319.70","1,281.30","1,317.73","1,317.73","44,91,96,992"
26-04-2017,"1,265.99","1,294.83","1,265.93","1,281.08","1,281.08","32,96,31,008"
25-04-2017,"1,250.45","1,267.58","1,249.97","1,265.49","1,265.49","24,25,56,000"
24-04-2017,"1,209.63","1,250.94","1,209.63","1,250.15","1,250.15","23,58,06,000"
23-04-2017,"1,231.92","1,232.20","1,203.94","1,207.21","1,207.21","25,89,51,008"
22-04-2017,"1,222.71","1,235.56","1,208.47","1,231.71","1,231.71","24,93,20,000"
21-04-2017,"1,229.42","1,235.94","1,215.56","1,222.05","1,222.05","27,21,67,008"
20-04-2017,"1,211.08","1,240.79","1,208.41","1,229.08","1,229.08","31,51,08,000"
19-04-2017,"1,212.13","1,215.51","1,205.08","1,210.29","1,210.29","28,80,60,992"
18-04-2017,"1,193.77","1,217.57","1,193.77","1,211.67","1,211.67","27,05,24,000"
17-04-2017,"1,183.25","1,194.90","1,172.65","1,193.91","1,193.91","25,32,06,000"
16-04-2017,"1,172.61","1,187.22","1,172.61","1,182.94","1,182.94","18,32,31,008"
15-04-2017,"1,167.30","1,188.00","1,164.96","1,172.52","1,172.52","20,35,59,008"
14-04-2017,"1,170.33","1,190.80","1,159.79","1,167.54","1,167.54","25,48,27,008"
13-04-2017,"1,201.02","1,205.89","1,156.44","1,169.28","1,169.28","35,19,68,992"
12-04-2017,"1,204.81","1,207.14","1,196.76","1,200.37","1,200.37","28,87,02,016"
11-04-2017,"1,187.46","1,208.07","1,187.46","1,205.01","1,205.01","21,61,82,000"
10-04-2017,"1,187.30","1,190.34","1,179.04","1,187.13","1,187.13","21,58,83,008"
09-04-2017,"1,176.57","1,197.21","1,171.86","1,187.87","1,187.87","24,23,43,008"
08-04-2017,"1,172.65","1,184.98","1,162.58","1,175.95","1,175.95","20,93,12,000"
07-04-2017,"1,178.94","1,186.58","1,163.39","1,176.90","1,176.90","31,70,22,016"
06-04-2017,"1,125.81","1,188.37","1,125.81","1,182.68","1,182.68","51,12,22,016"
05-04-2017,"1,134.14","1,135.09","1,113.63","1,124.78","1,124.78","41,47,84,000"
04-04-2017,"1,145.52","1,156.44","1,120.52","1,133.25","1,133.25","43,63,10,016"
03-04-2017,"1,102.95","1,151.74","1,102.95","1,143.81","1,143.81","58,04,44,032"
02-04-2017,"1,080.61","1,107.59","1,075.45","1,102.17","1,102.17","51,41,87,008"
01-04-2017,"1,071.71","1,091.72","1,061.09","1,080.50","1,080.50","28,96,33,984"
31-03-2017,"1,026.64","1,074.92","1,026.64","1,071.79","1,071.79","44,72,87,008"
30-03-2017,"1,042.21","1,049.29","1,020.04","1,026.43","1,026.43","35,29,68,992"
29-03-2017,"1,046.08","1,055.13","1,015.88","1,039.97","1,039.97","29,84,57,984"
28-03-2017,"1,044.58","1,064.65","1,027.73","1,047.15","1,047.15","32,63,32,000"
27-03-2017,972.05,"1,046.40",971.98,"1,045.77","1,045.77","37,25,35,008"
26-03-2017,974.02,"1,007.96",954.19,966.72,966.72,"30,36,68,000"
25-03-2017,936.54,975.76,903.71,972.78,972.78,"43,58,03,008"
24-03-2017,"1,038.45","1,040.47",934.36,937.52,937.52,"49,10,38,016"
23-03-2017,"1,050.05","1,058.01","1,028.93","1,038.59","1,038.59","24,85,40,000"
22-03-2017,"1,120.65","1,120.65","1,014.21","1,049.14","1,049.14","38,08,40,992"
21-03-2017,"1,055.36","1,122.43","1,055.36","1,120.54","1,120.54","33,73,91,008"
20-03-2017,"1,037.24","1,063.03","1,036.68","1,054.23","1,054.23","28,65,29,984"
19-03-2017,976.73,"1,069.91",976.73,"1,036.74","1,036.74","40,66,48,000"
18-03-2017,"1,099.69","1,114.07",957.66,973.82,973.82,"62,13,02,016"
17-03-2017,"1,180.16","1,180.16","1,099.57","1,100.23","1,100.23","70,65,98,976"
16-03-2017,"1,251.33","1,257.98","1,152.44","1,187.81","1,187.81","63,85,68,000"
15-03-2017,"1,240.16","1,251.61","1,239.75","1,249.61","1,249.61","29,78,04,992"
14-03-2017,"1,232.16","1,244.81","1,220.72","1,240.00","1,240.00","24,53,06,000"
13-03-2017,"1,221.78","1,237.37","1,217.03","1,231.92","1,231.92","38,02,76,992"
12-03-2017,"1,176.62","1,226.98","1,175.36","1,221.38","1,221.38","22,71,76,000"
11-03-2017,"1,116.32","1,193.83","1,116.32","1,175.83","1,175.83","28,33,20,000"
10-03-2017,"1,189.36","1,270.47","1,077.25","1,116.72","1,116.72","56,37,95,968"
09-03-2017,"1,150.35","1,197.46","1,141.23","1,188.49","1,188.49","21,22,83,008"
08-03-2017,"1,223.23","1,232.16","1,148.08","1,150.00","1,150.00","33,26,03,008"
07-03-2017,"1,273.21","1,275.55","1,204.80","1,223.54","1,223.54","29,12,56,000"
06-03-2017,"1,267.47","1,276.00","1,264.60","1,272.83","1,272.83","15,36,56,992"
05-03-2017,"1,254.29","1,267.29","1,238.06","1,267.12","1,267.12","13,41,27,000"
04-03-2017,"1,277.43","1,279.40","1,230.51","1,255.15","1,255.15","18,32,70,000"
03-03-2017,"1,250.71","1,280.31","1,250.71","1,274.99","1,274.99","31,57,39,008"
02-03-2017,"1,224.68","1,262.13","1,215.62","1,251.01","1,251.01","36,82,75,008"
01-03-2017,"1,180.04","1,222.50","1,179.69","1,222.50","1,222.50","22,90,56,992"
28-02-2017,"1,180.72","1,193.25","1,171.82","1,179.97","1,179.97","18,49,56,000"
27-02-2017,"1,163.78","1,181.98","1,163.38","1,179.97","1,179.97","13,15,70,000"
26-02-2017,"1,144.27","1,167.47","1,130.20","1,165.20","1,165.20","11,64,86,000"
25-02-2017,"1,170.41","1,174.85","1,124.59","1,143.84","1,143.84","13,99,60,992"
24-02-2017,"1,172.71","1,200.39","1,131.96","1,173.68","1,173.68","33,07,59,008"
23-02-2017,"1,117.27","1,176.62","1,116.96","1,166.72","1,166.72","18,94,54,000"
22-02-2017,"1,114.80","1,125.39","1,100.55","1,117.44","1,117.44","13,61,00,000"
21-02-2017,"1,079.28","1,117.25","1,076.93","1,115.30","1,115.30","18,68,68,992"
20-02-2017,"1,048.69","1,080.49","1,041.69","1,079.98","1,079.98","10,94,78,000"
19-02-2017,"1,054.76","1,056.81","1,043.46","1,047.87","1,047.87","7,74,23,296"
18-02-2017,"1,049.21","1,061.10","1,046.96","1,054.42","1,054.42","9,90,73,504"
17-02-2017,"1,026.12","1,053.17","1,025.64","1,046.21","1,046.21","13,64,74,000"
16-02-2017,"1,007.65","1,033.37","1,007.65","1,027.44","1,027.44","12,22,77,000"
15-02-2017,"1,006.21","1,008.84","1,001.58","1,007.48","1,007.48","8,97,59,400"
14-02-2017,991.73,"1,011.51",986.47,"1,004.55","1,004.55","13,79,46,000"
13-02-2017,998.89,"1,002.10",976,990.64,990.64,"10,06,07,000"
12-02-2017,"1,003.52","1,004.76",996.92,999.18,999.18,"6,75,30,000"
11-02-2017,988.9,"1,009.29",982.83,"1,004.45","1,004.45","10,22,61,000"
10-02-2017,995.63,998.91,946.69,988.67,988.67,"19,04,52,000"
09-02-2017,"1,064.70","1,088.99",953.34,994.38,994.38,"40,72,20,000"
08-02-2017,"1,062.32","1,078.97","1,037.49","1,063.07","1,063.07","20,18,55,008"
07-02-2017,"1,040.14","1,061.93","1,040.14","1,061.35","1,061.35","14,60,07,008"
06-02-2017,"1,028.40","1,044.64","1,028.16","1,038.15","1,038.15","11,17,62,000"
05-02-2017,"1,043.52","1,043.63","1,022.37","1,027.34","1,027.34","11,42,08,000"
04-02-2017,"1,031.33","1,045.90","1,015.16","1,042.90","1,042.90","15,50,64,000"
03-02-2017,"1,011.46","1,033.87","1,008.79","1,029.91","1,029.91","20,12,78,000"
02-02-2017,990,"1,013.52",983.22,"1,011.80","1,011.80","14,58,20,992"
01-02-2017,970.94,989.11,970.74,989.02,989.02,"15,01,10,000"
31-01-2017,920.96,972.02,920.96,970.4,970.4,"16,45,82,000"
30-01-2017,920.15,923.05,919.47,920.38,920.38,"7,82,27,296"
29-01-2017,922.07,923.42,919.15,919.5,919.5,"6,08,51,700"
28-01-2017,919.81,923.91,919.81,921.59,921.59,"6,89,79,600"
27-01-2017,918.36,923.22,915.85,919.75,919.75,"12,55,94,000"
26-01-2017,902.4,919.33,902.22,917.59,917.59,"13,19,58,000"
25-01-2017,891.92,903.25,891.69,901.54,901.54,"12,08,31,000"
24-01-2017,910.68,924.15,892.29,892.69,892.69,"11,13,49,000"
23-01-2017,925.5,928.27,916.74,921.01,921.01,"7,35,88,600"
22-01-2017,922.21,937.53,897.56,924.67,924.67,"11,65,73,000"
21-01-2017,895.55,927.37,895.53,921.79,921.79,"11,11,58,000"
20-01-2017,898.17,899.4,887.01,895.03,895.03,"8,67,28,400"
19-01-2017,888.34,904.61,884.34,899.07,899.07,"10,56,25,000"
18-01-2017,909.37,917.5,858.3,886.62,886.62,"22,56,76,992"
17-01-2017,830.95,910.56,830.8,907.94,907.94,"15,50,95,008"
16-01-2017,821.78,834.53,820.27,831.53,831.53,"8,27,55,200"
15-01-2017,818.14,823.31,812.87,821.8,821.8,"7,10,13,600"
14-01-2017,825.14,835.09,812.46,818.41,818.41,"9,30,63,296"
13-01-2017,803.74,829,780,823.98,823.98,"16,89,68,000"
12-01-2017,775.18,826.25,755.76,804.83,804.83,"22,23,26,000"
11-01-2017,908.11,919.45,762.77,777.76,777.76,"31,09,28,992"
10-01-2017,902.44,914.87,901.06,907.68,907.68,"11,58,08,000"
09-01-2017,913.24,913.69,879.81,902.83,902.83,"14,18,76,992"
08-01-2017,908.17,942.72,887.25,911.2,911.2,"15,87,15,008"
07-01-2017,903.49,908.59,823.56,908.59,908.59,"27,95,50,016"
06-01-2017,"1,014.24","1,046.81",883.94,902.2,902.2,"35,18,76,000"
05-01-2017,"1,156.73","1,191.10",910.42,"1,013.38","1,013.38","51,01,99,008"
04-01-2017,"1,044.40","1,159.42","1,044.40","1,154.73","1,154.73","34,49,45,984"
03-01-2017,"1,021.60","1,044.08","1,021.60","1,043.84","1,043.84","18,51,68,000"
02-01-2017,998.62,"1,031.39",996.7,"1,021.75","1,021.75","22,21,84,992"
01-01-2017,963.66,"1,003.08",958.7,998.33,998.33,"14,77,75,008"
31-12-2016,960.63,963.74,947.24,963.74,963.74,"9,91,35,104"
30-12-2016,972.53,972.53,934.83,961.24,961.24,"18,74,74,000"
29-12-2016,975.13,979.4,954.5,973.5,973.5,"19,93,20,000"
28-12-2016,934.83,975.92,934.83,975.92,975.92,"23,66,30,000"
27-12-2016,908.35,940.05,904.26,933.2,933.2,"16,73,08,000"
26-12-2016,896.91,913.18,896.9,907.61,907.61,"12,37,71,000"
25-12-2016,899.65,899.65,862.42,896.18,896.18,"14,36,64,992"
24-12-2016,922.18,923.48,886.34,898.82,898.82,"13,77,27,008"
23-12-2016,864.89,925.12,864.68,921.98,921.98,"27,55,64,000"
22-12-2016,834.18,875.78,834.15,864.54,864.54,"20,00,27,008"
21-12-2016,800.64,834.28,799.41,834.28,834.28,"15,55,76,000"
20-12-2016,792.25,801.34,791.5,800.88,800.88,"9,96,29,296"
19-12-2016,790.69,793.61,790.32,792.71,792.71,"7,48,86,400"
18-12-2016,791.01,794.74,788.03,790.53,790.53,"6,05,24,400"
17-12-2016,785.17,792.51,784.86,790.83,790.83,"7,89,89,800"
16-12-2016,778.96,785.03,778.96,784.91,784.91,"8,36,08,200"
15-12-2016,780.07,781.43,777.8,778.09,778.09,"8,15,80,096"
14-12-2016,780.01,782.03,776.84,781.48,781.48,"7,59,79,000"
13-12-2016,780.65,788.46,777.96,780.56,780.56,"8,16,45,600"
12-12-2016,770.04,781.92,770.04,780.09,780.09,"7,65,71,000"
11-12-2016,774.75,774.8,765.41,769.73,769.73,"5,73,13,400"
10-12-2016,773.02,777.09,772.91,774.65,774.65,"5,38,43,100"
09-12-2016,769.94,774.53,769.65,772.79,772.79,"6,87,05,296"
08-12-2016,768.08,774.7,765.95,770.81,770.81,"8,01,11,904"
07-12-2016,764.21,771.54,759.75,768.13,768.13,"9,64,26,096"
06-12-2016,758.72,765.62,758.72,764.22,764.22,"11,62,18,000"
05-12-2016,773.39,773.47,751.71,758.7,758.7,"10,63,63,000"
04-12-2016,771.64,773.87,768.16,773.87,773.87,"6,05,57,900"
03-12-2016,778.25,778.25,764.86,771.16,771.16,"6,95,47,296"
02-12-2016,757.54,781.3,757.54,777.94,777.94,"12,76,05,000"
01-12-2016,746.05,758.28,746.05,756.77,756.77,"8,04,61,904"
30-11-2016,736.28,747.93,736.27,745.69,745.69,"8,40,70,800"
29-11-2016,736.33,737.47,734.56,735.6,735.6,"6,85,11,104"
28-11-2016,732.48,738.01,732.48,735.81,735.81,"6,18,88,600"
27-11-2016,735.44,739.02,731.09,732.03,732.03,"5,26,01,800"
26-11-2016,741.51,742.21,729.63,735.38,735.38,"5,49,62,700"
25-11-2016,740.44,741.65,734.59,741.65,741.65,"6,78,07,600"
24-11-2016,744.62,746.83,733.49,740.29,740.29,"8,59,19,296"
23-11-2016,751.74,752.25,738.92,744.59,744.59,"7,65,43,800"
22-11-2016,739.64,753.87,736.53,751.35,751.35,"12,99,06,000"
21-11-2016,731.27,741.72,730.51,739.25,739.25,"6,08,02,400"
20-11-2016,751.88,755.48,717.94,731.03,731.03,"15,41,16,000"
19-11-2016,751.83,756.24,744.47,751.62,751.62,"11,06,08,000"
18-11-2016,740.71,752.88,736.89,751.59,751.59,"8,73,63,104"
17-11-2016,744.88,755.65,739.51,740.98,740.98,"10,85,79,000"
16-11-2016,711.17,747.61,709.04,744.2,744.2,"14,12,94,000"
15-11-2016,705.79,715.72,705.26,711.62,711.62,"7,20,38,496"
14-11-2016,702,706.28,699.81,705.02,705.02,"6,29,93,000"
13-11-2016,705.2,705.26,687.32,702.03,702.03,"8,03,18,096"
12-11-2016,716.75,717.15,704.03,705.05,705.05,"6,46,22,500"
11-11-2016,715.55,718.32,714.41,716.41,716.41,"6,31,19,700"
10-11-2016,722.84,723.02,711.21,715.53,715.53,"6,88,07,800"
09-11-2016,709.83,740.05,708.61,723.27,723.27,"13,24,29,000"
08-11-2016,703.09,712.99,702.39,709.85,709.85,"7,96,60,800"
07-11-2016,710.74,710.74,699.9,703.13,703.13,"6,50,47,100"
06-11-2016,703.81,714.26,699.56,711.52,711.52,"5,99,02,200"
05-11-2016,703.53,707.51,697.74,703.42,703.42,"5,37,52,300"
04-11-2016,689.12,706.93,685.56,703.23,703.23,"9,99,07,696"
03-11-2016,742.35,745.77,678.16,688.7,688.7,"17,28,08,000"
02-11-2016,730.07,740.83,722.35,740.83,740.83,"8,48,65,200"
